Utterance_Path,Usage_Count
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S6/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS204/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS222/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S51/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S39/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS210/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS2/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S119/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S24/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS244/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S29/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S147/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S108/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS201/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S97/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S130/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S10/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS1/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S9/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S99/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS238/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S11/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS220/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S116/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S128/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/NS4/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS257/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS13/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S19/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS240/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S131/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S75/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/NS10/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS242/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S133/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S62/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S109/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/NS21/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S76/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS16/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S55/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/NS8/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S44/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S78/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S152/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S113/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S127/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S142/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS52/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S98/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S74/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S52/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS230/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S10/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS209/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S53/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S13/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S95/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_3/NS208/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/NS20/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S61/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS231/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS17/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS18/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S35/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S34/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S124/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S153/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS14/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S7/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS10/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS253/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S63/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS39/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S75/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS246/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S114/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS212/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S118/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S40/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S119/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S49/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS19/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S20/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/NS17/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS211/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS30/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S117/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/NS3/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S128/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S100/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S351/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS215/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS34/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S52/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S73/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS247/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S60/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S73/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S129/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S94/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS260/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S54/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S78/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS20/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S70/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS8/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S111/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S16/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S45/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS223/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS263/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS250/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS262/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/NS7/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/NS1/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS229/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S14/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S103/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS235/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S57/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS151/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S65/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS9/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S107/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S30/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/NS2/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S83/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S67/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S91/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S25/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS241/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S67/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S141/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S109/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS23/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS243/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_3/S64/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S37/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S115/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS213/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S126/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S4/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS40/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S5/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS234/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS25/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS6/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S123/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S27/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S87/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS239/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S148/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S132/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S4/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S127/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S32/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S36/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS21/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS46/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S151/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S23/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S16/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS7/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS232/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS6/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S124/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS233/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS206/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS254/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS255/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S5/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S71/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S17/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS15/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S56/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S69/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S22/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S51/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS4/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS217/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S120/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS237/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S63/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S155/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS11/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S50/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S1/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S24/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS31/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S80/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS3/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS261/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS214/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS205/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S134/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS219/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S150/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S97/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS224/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S28/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S12/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS36/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,1
/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S145/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,1
